256 256
23733 (0.000146918,-0.000244993) (-5.86087e-06,-6.27725e-05) (-0.000102714,3.22335e-05) (1.66967e-05,3.84157e-05) (-4.88369e-05,3.41256e-05) (-3.38072e-05,-5.39602e-05) (-8.18264e-05,2.96787e-05) (1.94262e-06,1.90701e-05) (2.97492e-06,-0.000209632) (-5.42693e-05,-5.04961e-06) (1.93173e-06,-0.000235267) (1.73479e-05,1.74529e-05) (3.03858e-05,-6.73112e-05) (4.2977e-05,-8.94191e-06) (5.84756e-05,-3.3433e-05) (-1.77926e-05,1.26722e-05) (4.07993e-05,-1.78688e-05) (0.000125744,3.7886e-06) (1.43297e-05,-6.97969e-05) (-5.85038e-05,5.97082e-06) (-1.85035e-05,-3.1802e-05) (-5.89156e-06,-9.82734e-05) (1.33362e-05,-1.57277e-05) (1.04835e-05,-1.1428e-06) (8.16124e-06,-2.84337e-05) (5.69492e-05,-7.5715e-05) (-2.44703e-05,-1.39946e-05) (5.2108e-05,2.34702e-05) (-3.94614e-05,-7.21822e-06) (-8.81522e-05,-6.3768e-05) (-1.00549e-05,1.72661e-05) (-1.51211e-06,-1.51211e-06) (9.6367e-06,1.28333e-05) (4.89652e-06,-2.7117e-05) (8.04056e-06,-1.65732e-05) (-3.23269e-06,-8.92712e-06) (-6.36523e-06,-1.68409e-05) (-3.7568e-05,-4.08592e-06) (2.08391e-06,-1.47269e-05) (2.67189e-06,-0.000111587) (3.34582e-06,3.62244e-05) (9.08691e-07,-2.87797e-05) (-1.28442e-06,4.3847e-06) (5.97082e-06,0.000116972) (-2.78352e-05,-5.43349e-05) (3.04915e-05,3.41917e-05) (1.26488e-05,-5.07535e-05) (1.22806e-06,-2.53383e-06) (-2.58036e-05,4.32168e-05) (-4.89962e-05,-9.43521e-05) (1.35332e-06,2.27564e-05) (-1.62061e-06,-5.5403e-06) (6.96605e-06,4.00787e-05) (-1.2679e-05,-8.63511e-07) (3.99104e-06,-1.99133e-05) (-5.72239e-05,9.57201e-06) (1.44199e-05,9.72634e-06) (-1.39059e-05,2.7228e-05) (-1.16508e-05,-1.83193e-05) (2.6869e-07,1.43793e-06) (1.71593e-06,4.09758e-06) (-1.79498e-05,1.76852e-06) (-3.71372e-06,9.58884e-06) 0 (-2.25123e-05,1.72182e-05) (3.03476e-05,-5.92666e-05) (-3.31872e-05,4.09758e-06) (-5.74891e-05,1.43793e-06) (-1.70064e-06,-1.83193e-05) (1.77206e-05,-3.38072e-05) (6.56093e-06,-1.31618e-05) (-6.10318e-05,6.29778e-05) (-3.99104e-06,-1.22839e-05) (-1.78386e-05,6.76588e-06) (-2.98542e-05,-1.33271e-05) (-2.19409e-06,-2.84285e-05) (-8.98271e-06,-1.31779e-07) (2.99227e-05,-2.79936e-06) (2.58036e-05,-2.55959e-06) (-0.000119484,-0.000124604) (1.78688e-05,2.65229e-06) (4.58025e-05,1.89329e-05) (3.92793e-05,-3.14467e-05) (-2.8859e-05,-6.61332e-05) (1.27285e-05,-3.37623e-05) (1.43501e-05,1.73784e-06) (3.09865e-05,-1.71814e-05) (1.14281e-06,2.85411e-06) (2.08043e-05,-2.99857e-05) (-2.72818e-05,-1.17153e-05) (1.39946e-05,-1.68409e-05) (3.37503e-05,5.97374e-05) (-4.11169e-07,-8.94379e-06) (1.4177e-05,-4.23758e-05) (-1.72661e-05,-3.29431e-05) (1.51211e-06,-1.51211e-06) (4.82019e-05,-1.8074e-06) (2.7117e-05,-1.03623e-05) (8.9438e-06,-1.86623e-05) (3.18153e-05,5.82007e-07) (-1.36767e-05,5.07885e-06) (1.17153e-05,1.58377e-05) (-1.57906e-05,-1.73078e-06) (5.8181e-05,-1.14281e-06) (-5.70682e-06,-8.09827e-06) (2.87797e-05,8.53809e-06) (4.90211e-05,6.34497e-06) (5.85038e-05,-1.69174e-05) (8.5585e-06,-2.02058e-05) (1.15847e-05,1.52327e-05) (2.02359e-05,-2.60999e-06) (2.53383e-06,1.22806e-06) (1.78184e-05,4.71395e-06) (2.79936e-06,2.3483e-05) (1.53906e-05,-6.27608e-06) (-2.08909e-06,2.86738e-07) (1.33271e-05,-4.47804e-06) (8.63512e-07,6.7244e-07) (2.75427e-05,2.08368e-06) (5.90925e-05,-1.91076e-06) (5.53245e-06,-1.32367e-05) (3.28957e-06,-4.36915e-06) (1.06899e-05,-4.97509e-06) (-3.19555e-05,-1.63865e-06) (3.53181e-06,-2.09877e-06) (-1.76853e-06,1.60052e-06) (5.66995e-06,-6.1428e-07) 0 (5.66995e-06,6.14276e-07) (-1.76852e-06,-1.60052e-06) (3.53181e-06,2.09877e-06) (-3.19555e-05,1.63865e-06) (1.06899e-05,4.97508e-06) (3.28957e-06,4.36914e-06) (5.53245e-06,1.32367e-05) (5.90925e-05,1.91076e-06) (2.75427e-05,-2.08369e-06) (8.63513e-07,-6.72444e-07) (1.33271e-05,4.47804e-06) (-2.08909e-06,-2.86741e-07) (1.53906e-05,6.27608e-06) (2.79936e-06,-2.3483e-05) (1.78184e-05,-4.71395e-06) (2.53383e-06,-1.22806e-06) (2.02359e-05,2.60998e-06) (1.15847e-05,-1.52327e-05) (8.5585e-06,2.02058e-05) (5.85038e-05,1.69174e-05) (4.90211e-05,-6.34498e-06) (2.87797e-05,-8.53809e-06) (-5.70682e-06,8.09827e-06) (5.81811e-05,1.1428e-06) (-1.57906e-05,1.73078e-06) (1.17153e-05,-1.58377e-05) (-1.36767e-05,-5.07886e-06) (3.18153e-05,-5.8201e-07) (8.9438e-06,1.86623e-05) (2.7117e-05,1.03623e-05) (4.82019e-05,1.80739e-06) (1.51211e-06,1.51211e-06) (-1.72661e-05,3.29431e-05) (1.4177e-05,4.23758e-05) (-4.11166e-07,8.94379e-06) (3.37503e-05,-5.97374e-05) (1.39946e-05,1.68409e-05) (-2.72818e-05,1.17153e-05) (2.08043e-05,2.99857e-05) (1.14281e-06,-2.85411e-06) (3.09865e-05,1.71814e-05) (1.43501e-05,-1.73784e-06) (1.27285e-05,3.37623e-05) (-2.8859e-05,6.61332e-05) (3.92793e-05,3.14467e-05) (4.58025e-05,-1.89329e-05) (1.78688e-05,-2.65229e-06) (-0.000119484,0.000124604) (2.58036e-05,2.55959e-06) (2.99228e-05,2.79936e-06) (-8.9827e-06,1.31776e-07) (-2.19408e-06,2.84285e-05) (-2.98542e-05,1.33271e-05) (-1.78386e-05,-6.76588e-06) (-3.99103e-06,1.22839e-05) (-6.10317e-05,-6.29778e-05) (6.56093e-06,1.31618e-05) (1.77206e-05,3.38072e-05) (-1.70064e-06,1.83193e-05) (-5.74892e-05,-1.43793e-06) (-3.31872e-05,-4.09758e-06) (3.03476e-05,5.92666e-05) (-2.25123e-05,-1.72182e-05) 0 (-3.71371e-06,-9.58884e-06) (-1.79498e-05,-1.76852e-06) (1.71593e-06,-4.09758e-06) (2.68693e-07,-1.43793e-06) (-1.16508e-05,1.83193e-05) (-1.39059e-05,-2.7228e-05) (1.44199e-05,-9.72634e-06) (-5.72239e-05,-9.57201e-06) (3.99103e-06,1.99133e-05) (-1.2679e-05,8.63514e-07) (6.96606e-06,-4.00787e-05) (-1.6206e-06,5.54031e-06) (1.35332e-06,-2.27564e-05) (-4.89962e-05,9.43521e-05) (-2.58036e-05,-4.32168e-05) (1.22806e-06,2.53383e-06) (1.26488e-05,5.07535e-05) (3.04915e-05,-3.41917e-05) (-2.78352e-05,5.43349e-05) (5.97081e-06,-0.000116972) (-1.28442e-06,-4.3847e-06) (9.08703e-07,2.87797e-05) (3.34583e-06,-3.62244e-05) (2.6719e-06,0.000111587) (2.08392e-06,1.4727e-05) (-3.7568e-05,4.08592e-06) (-6.36523e-06,1.68409e-05) (-3.23269e-06,8.92712e-06) (8.04057e-06,1.65732e-05) (4.89652e-06,2.7117e-05) (9.6367e-06,-1.28333e-05) (-1.51211e-06,1.5121e-06) (-1.00549e-05,-1.72661e-05) (-8.81521e-05,6.3768e-05) (-3.94614e-05,7.21823e-06) (5.2108e-05,-2.34702e-05) (-2.44703e-05,1.39946e-05) (5.69492e-05,7.5715e-05) (8.16124e-06,2.84337e-05) (1.04835e-05,1.14281e-06) (1.33362e-05,1.57277e-05) (-5.89156e-06,9.82734e-05) (-1.85035e-05,3.1802e-05) (-5.85038e-05,-5.97082e-06) (1.43297e-05,6.97968e-05) (0.000125744,-3.78858e-06) (4.07993e-05,1.78688e-05) (-1.77926e-05,-1.26721e-05) (5.84756e-05,3.3433e-05) (4.2977e-05,8.94192e-06) (3.03858e-05,6.73112e-05) (1.73479e-05,-1.74529e-05) (1.93173e-06,0.000235267) (-5.42693e-05,5.04961e-06) (2.97492e-06,0.000209632) (1.94262e-06,-1.90701e-05) (-8.18264e-05,-2.96787e-05) (-3.38072e-05,5.39602e-05) (-4.88369e-05,-3.41255e-05) (1.66967e-05,-3.84157e-05) (-0.000102714,-3.22335e-05) (-5.86087e-06,6.27725e-05) (0.000146918,0.000244993) 
23733 (-85.4746,-2.09853) (-180.735,-13.0794) (-263.169,-39.0559) (-350.112,-86.5917) (-411.462,-158.837) (-459.616,-257.7) (-458.514,-376.375) (-417.123,-502.952) (-307.641,-612.743) (-156.543,-678.433) (34.4854,-668.519) (200.844,-570.335) (310.502,-393.591) (300.454,-190.273) (185.958,-33.1323) (-0.334988,3.70299) (-138.451,-93.3771) (-156.56,-262.726) (-23.3698,-375.504) (150.496,-334.833) (218.742,-164.692) (115.372,-16.428) (-60.0679,-39.5611) (-102.897,-201.773) (32.4907,-304.46) (185.209,-201.256) (130.026,-30.9943) (-37.0972,-33.2589) (-61.9191,-197.886) (105.418,-235.508) (164.744,-67.5996) (5.02837,4.31936) (-58.3688,-144.001) (91.5626,-198.168) (132.855,-33.2909) (-34.5068,-23.5753) (-6.58984,-182.6) (143.117,-115.534) (33.6875,4.5669) (-36.7981,-132.389) (116.92,-152.912) (73.6228,3.71505) (-36.1103,-110.114) (117.6,-130.48) (50.622,12.8877) (-22.7792,-121.482) (128.833,-79.8917) (-5.60025,2.95361) (28.2711,-148.573) (109.896,-17.8328) (-32.1061,-68.8111) (112.932,-106.156) (15.3083,-0.00926018) (48.074,-132.516) (82.1652,8.25581) (-13.1416,-98.5287) (114.135,-30.3159) (-28.6528,-50.6991) (111.542,-74.2513) (-11.1534,-19.3053) (98.9913,-94.6938) (3.42988,-3.94943) (90.7167,-96.456) (4.88338,4.67062) (86.7599,-87.6195) (-3.24269,-5.27997) (99.5105,-73.8418) (-13.2161,-17.2752) (106.674,-59.794) (-6.01434,-45.0766) (100.396,-12.5479) (1.38821,-81.385) (70.032,19.8541) (46.4226,-85.3015) (9.34137,-4.45626) (111.878,-45.4312) (-16.0124,-50.0667) (82.482,3.73815) (58.9141,-74.1804) (-11.7135,2.72928) (108.631,-32.8758) (18.1128,-56.909) (19.7918,-0.0263967) (117.457,-35.0436) (-6.68464,-43.4006) (27.8677,-12.9623) (117.857,5.83539) (-16.8281,-91.1809) (54.4276,5.12826) (77.8501,32.8444) (40.1689,-119.104) (20.2608,19.5092) (27.5889,16.883) (124.728,-48.9131) (1.81653,-60.3925) (24.9879,10.9395) (39.6266,18.558) (121.419,-29.7882) (2.24782,-77.6499) (27.4943,14.578) (27.3785,-16.6442) (73.7529,68.6365) (124.282,-97.685) (-35.428,-59.3683) (39.9231,36.3131) (36.8389,-27.5465) (15.0876,48.508) (142.481,34.0658) (110.177,-122.295) (-60.7727,-74.1591) (7.89018,63.4773) (77.2824,3.05464) (30.2638,-29.0036) (-2.03786,21.1348) (72.2519,77.6156) (136.776,19.9072) (122.268,-58.5253) (72.1432,-99.3754) (12.0499,-85.434) (-29.7667,-46.0758) (-36.0376,-4.11879) (-15.4524,38.0924) (16.7428,53.8496) (35.1202,65.0391) (84.6205,58.5039) (101.879,4.87326) (69.5656,-18.215) 45.7098 (64.8392,19.2302) (102.157,5.69157) (110.736,-35.3841) (84.3569,-52.5467) (88.3366,-45.217) (101.155,-52.7838) (109.002,-48.1479) (116.093,-39.581) (127.044,-19.6908) (145.799,3.2925) (144.327,28.205) (124.848,53.0382) (112.318,64.3668) (93.6949,47.5633) (67.5135,22.3382) (75.2604,-3.05464) (120.697,-26.4948) (165.47,-30.2091) (174.899,0.722353) (146.192,46.845) (96.2561,59.3314) (59.2966,21.7679) (73.6107,-27.0644) (133.614,-26.6234) (165.733,22.4142) (119.097,62.5219) (51.2853,33.3585) (55.3036,-20.8629) (113.103,-19.9775) (110.202,43.4034) (50.1667,65.4977) (37.3904,-10.9395) (93.8673,-26.671) (117.557,62.6821) (49.9383,53.9707) (39.6176,-30.6293) (129.149,10.6752) (99.8289,74.747) (16.7442,3.21003) (117.349,5.47203) (181.657,85.467) (72.887,0.662798) (87.1205,-25.6128) (129.021,99.3521) (68.1335,3.38435) (92.2105,-33.3337) (63.6642,118.178) (70.1043,-2.72932) (132.763,-20.7511) (0.125757,71.743) (95.3542,26.4098) (164.904,119.085) (82.8263,4.64107) (148.057,1.15217) (3.23386,21.8256) (84.3289,-3.56246) (31.4118,114.634) (79.2611,13.2492) (107.231,145.409) (95.3255,10.4431) (153.39,109.783) (93.0542,5.56814) (177.825,91.8574) (82.814,-4.67062) (150.568,100.166) (52.497,-0.198696) (110.493,120.723) (77.1433,5.98232) (98.5947,156.829) (93.2366,19.8474) (16.7273,132.153) (99.7221,12.9332) (-18.6375,54.6936) (159.072,40.948) (86.6197,-1.72416) (157.355,175.606) (111.652,49.5382) (-19.5016,90.9941) (179.978,37.9813) (99.7212,-2.95361) (78.9214,199.842) (115.617,24.2794) (55.7483,-21.3612) (152.696,204.19) (116.754,45.1008) (30.3769,-5.14041) (131.123,222.851) (141.668,46.8767) (51.3781,-3.12344) (45.4534,225.966) (176.479,71.1277) (113.659,19.9284) (-54.6236,100.616) (145.061,213.268) (154.886,56.1423) (90.2648,-4.31936) (-74.2124,150.584) (175.555,254.122) (178.001,91.7053) (142.325,36.0047) (-56.8054,57.6763) (9.92427,313.991) (220.265,241.964) (203.334,116.119) (161.228,43.592) (-29.8393,26.0385) (-110.235,260.677) (103.98,401.555) (268.92,278.95) (254.148,167.26) (223.507,82.7215) (103.761,-3.70299) (-99.156,41.1521) (-223.372,266.83) (-148.23,500.632) (28.2676,630.13) (221.315,640.663) (354.563,585.313) (448.985,509.644) (502.046,417.201) (531.397,317.954) (513.505,219.651) (483.74,141.857) (406.054,74.6562) (347.168,36.2865) (250.417,11.5459) (160.152,1.58069) 
11933.4 (92.6044,-7545.69) (11.7278,0.57609) (185.654,-2492.95) (-36.0249,1.14745) (284.579,-1487.41) (-117.651,-15.6919) (383.08,-1015.13) (-224.075,-92.0924) (438.416,-662.659) (-262.989,-188.881) (432.675,-365.768) (-236.117,-325.394) (337.819,-118.787) (-111.233,-428.637) (147.478,23.4965) (72.4361,-423.897) (-60.8382,14.3461) (204.04,-275.115) (-178.18,-136.342) (157.421,-66.0469) (-115.553,-317.801) (-40.97,-18.2394) (87.1072,-354.863) (-129.521,-181.731) (213.163,-181.208) (18.0428,-293.85) (111.756,-17.646) (129.23,-207.646) (-54.3134,-42.5503) (139.571,-123.299) (-41.8101,-206.047) (85.2206,-16.6978) (139.382,-199.702) (-59.5006,-85.3643) (146.958,22.8224) (160.452,-188.622) (-80.5871,-29.8294) (75.1103,116.614) (25.3388,-202.677) (-145.493,-112.308) (141.535,-63.8729) (51.8782,-191.964) (-9.15091,-9.74838) (145.772,-138.141) (15.0154,-173.221) (70.3292,39.1154) (141.923,-33.1665) (60.0559,-91.181) (-49.1396,-26.6987) (-56.6823,31.9737) (85.6618,-137.34) (66.6336,-202.268) (53.2339,10.7747) (87.0942,-31.6157) (-4.07796,-130.198) (-15.2265,-30.849) (101.354,-22.851) (179.368,-90.9451) (-9.22517,-66.1892) (-95.7389,20.1956) (131.021,-37.9874) (58.4633,-126.465) (-36.6086,-58.2368) (130.184,-5.03435) (114.756,-32.9869) (56.733,-45.4537) (-32.6333,-57.2615) (-57.6017,-81.5858) (135.412,-19.8961) (115.552,-4.04335) (-28.9838,-69.3139) (-16.6269,-36.5338) (86.3951,-3.67369) (175.601,52.7797) (41.1013,-85.477) (-30.7317,-126.158) (7.49259,20.6226) (143.601,-58.3279) (105.578,-51.9743) (43.3873,-15.5291) (-22.2341,-57.5488) (-44.7459,-184.481) (56.2956,5.46074) (62.2567,-10.7299) (80.7532,-71.8309) (67.4704,-113.925) (3.37685,-35.5793) (-68.9037,-75.1284) (58.1064,44.8264) (106.318,-56.027) (82.8556,-46.0741) (40.3288,-51.9261) (21.0429,-55.9153) (137.323,-106.683) (-6.07311,41.6756) (-39.2033,-0.160349) (70.312,-1.13327) (149.178,89.7783) (92.9288,-42.653) (18.6395,-42.0462) (27.1077,-76.3813) (71.8504,16.0483) (-11.5614,0.62464) (-82.1223,-117.852) (36.3136,33.6976) (86.5696,-25.066) (81.3373,14.1874) (33.4592,111.813) (90.0929,-25.6005) (103.193,-38.2303) (70.8846,-60.7967) (36.489,-18.5355) (28.6668,-64.1659) (133.534,-11.1606) (-7.97401,-30.9792) (51.3886,-68.4642) (0.687828,5.31395) (-62.3883,-78.8625) (9.66926,13.5823) (101.23,61.9077) (2.99204,50.9711) (-15.7733,-109.847) (39.8658,23.9329) (-13.1209,-11.2022) (38.9477,63.7045) (-81.1242,73.5518) (44.2106,43.4621) 162.118 (45.0552,44.5813) (-72.7974,-85.2008) (36.1761,66.6397) (-12.2002,-10.2378) (34.0046,27.9043) (-77.5914,26.8101) (9.59614,63.3033) (107.091,62.4155) (13.9699,30.1369) (76.435,-117.02) (-1.98248,2.73399) (58.63,-55.153) (-2.19127,-26.0158) (54.5731,-76.0506) (21.3243,-44.1395) (34.406,18.5355) (66.7105,-42.3988) (18.8863,59.1991) (90.9364,0.408248) (17.9672,135.082) (79.0472,40.1886) (93.3715,-7.34367) (37.7398,62.3164) (-66.1612,-112.833) (-11.1149,20.66) (2.15378,17.9653) (8.13576,-37.83) (6.33942,26.2572) (81.3844,-20.6735) (-57.9951,122.891) (63.0638,43.2148) (-22.1783,0.160349) (-19.4568,73.2684) (-43.7893,-91.3559) (22.8749,-7.14693) (7.99538,40.5509) (93.7258,3.44097) (33.6799,-31.8589) (57.8372,86.248) (-13.168,-85.8656) (-2.43752,16.4402) (79.6499,96.9269) (83.5094,-10.6095) (19.0946,97.8032) (56.8285,65.2062) (-82.9662,-44.6149) (-23.517,-0.7773) (-18.7845,15.5291) (92.9201,10.0832) (-7.39962,17.916) (15.2536,105.407) (133.921,34.8296) (43.002,-21.0363) (-12.6148,116.552) (46.8528,67.266) (-32.4284,-94.9194) (-35.0286,-38.746) (35.5926,27.0041) (115.225,69.9071) (-72.7528,38.8953) (-23.355,40.8941) (130.025,49.7847) (139.278,34.9583) (230.658,5.03435) (-19.0178,56.4076) (122.305,130.517) (139.492,57.7644) (-47.0017,-65.3625) (-7.58928,31.5584) (36.7713,144.651) (89.3639,89.8587) (-9.42455,-76.5354) (-3.39703,-22.2071) (4.16449,-0.439322) (52.1285,131.027) (82.5066,-117.264) (86.4484,-7.98806) (-68.6955,164.387) (-47.5093,102.895) (-17.2491,91.1809) (147.311,118.303) (90.3706,50.3433) (20.9622,-23.1413) (0.651717,-102.272) (-9.37487,144.648) (160.952,151.457) (140.455,104.293) (33.7874,-78.1279) (24.0206,-22.6965) (-117.482,180.999) (-77.4327,160.582) (151.696,229.741) (143.524,222.077) (137.225,206.584) (136.551,20.535) (46.8728,16.6978) (-43.6225,23.8729) (-33.861,38.6392) (-52.396,204.281) (138.174,240.029) (109.665,261.786) (159.383,110.139) (207.466,119.988) (5.4431,-24.5956) (88.3661,-27.9478) (-104.225,101.937) (-120.463,38.698) (-87.5646,215.865) (-173.312,265.598) (-5.9902,379.938) (-55.4379,474.831) (-1.72998,423.897) (160.192,513.25) (225.317,408.777) (380.19,462.492) (283.767,517.052) (396.71,302.262) (371.11,254.812) (452.235,142.585) (514.944,298.952) (341.872,91.4795) (361.062,92.0178) (271.082,18.4565) (462.912,67.3808) (175.196,44.0965) (178.45,4.68011) (90.1727,11.7737) 
8080.75 (3352.16,-5631.85) (-1529.18,-2876.33) (-43.5889,-73.1491) (901.224,-1199.52) (-487.34,-1242.79) (-36.4988,-28.6853) (596.111,-504.514) (-159.91,-934.482) (-129.442,-27.7086) (423.886,-331.294) (92.0715,-750.657) (-234.678,-91.0882) (93.9191,-2.60593) (173.85,-546.93) (-285.9,-322.25) (-5.57988,-27.6518) (220.966,-157.013) (-220.225,-314.477) (-145.592,-123.245) (165.853,-143.595) (96.4078,-281.528) (-80.0201,-238.028) (0.990445,7.09371) (215.526,-183.148) (121.262,-274.265) (-63.2569,-117.564) (139.993,-6.10506) (207.368,-73.0329) (-1.4579,-205.549) (-58.1048,-69.4436) (26.6365,40.0583) (216.841,-141.94) (-56.3891,-247.417) (-93.3784,-146.62) (96.0721,-23.2952) (149.569,-128.067) (69.9818,-215.83) (-40.2127,-74.6462) (124.519,-10.0217) (168.504,-48.3618) (2.10283,-231.624) (-81.0787,-89.2303) (11.5759,42.6006) (147.148,-68.3895) (93.6593,-93.1458) (108.045,-198.959) (-33.7747,-57.3243) (46.3828,-29.5021) (55.72,-27.4209) (33.1724,-67.0519) (45.302,-46.8678) (18.8113,-64.0977) (41.1902,-27.2386) (98.8843,-50.7873) (150.674,-73.1525) (43.6128,-174.719) (-93.334,-80.1248) (-9.0675,60.3358) (9.61042,73.6029) (80.3962,-82.159) (145.196,-140.738) (-45.6906,-152.817) (-12.1149,-14.8499) (134.417,-8.76231) (119.713,41.5443) (77.9932,-169.079) (140.598,-21.0988) (-18.9289,-33.6774) (-48.8482,28.5114) (6.74066,-72.9245) (-50.7875,-30.6005) (94.9553,-171.741) (108.398,-50.0807) (47.923,-20.2943) (20.5094,-34.7337) (-33.4277,20.0793) (1.52696,109.919) (86.0736,86.4291) (108.943,21.7869) (125.799,-124.589) (85.5875,-90.5828) (137.609,-116.644) (-3.8646,-27.7405) (6.93641,-58.1073) (110.475,-34.3983) (-26.4305,-38.6711) (31.5484,-10.9075) (-7.92196,1.13123) (92.6317,-11.3371) (69.1429,-75.3449) (126.684,-71.6221) (23.0155,-55.7122) (6.68751,26.4333) (-39.5604,-81.5813) (-18.1156,-20.0362) (181.946,-5.10472) (-26.8168,26.3851) (56.0274,36.3153) (97.5603,-104.101) (101.471,84.6249) (59.281,-42.1969) (38.6319,-26.3758) (134.034,-100.268) (24.448,-91.6318) (-13.9913,55.5585) (-31.8122,-21.6757) (-69.3825,64.6329) (-14.5546,3.0136) (74.9069,17.8463) (-76.293,76.5302) (21.5705,66.737) (-2.91253,21.0174) (-53.0836,20.8591) (94.0493,-62.5276) (-18.8433,133.066) (69.4576,83.1377) (117.768,-70.7433) (87.1393,-35.4893) (177.157,95.5919) (74.7473,-29.7209) (99.4324,105.16) (186.617,43.2464) (115.841,-22.92) (155.77,49.3354) (127.178,-129.363) (129.192,31.1994) (14.2906,16.124) 188.079 (144.417,-65.2642) (95.8907,30.2714) (100.707,139.294) (13.3321,-16.8765) (139.159,46.6471) (197.108,45.4333) (84.5249,-45.8421) (4.82914,-74.6981) (168.064,101.272) (76.8116,20.6435) (-25.4937,65.7344) (103.439,90.0384) (53.8891,71.1361) (-34.7501,15.4167) (119.339,77.8881) (-25.4429,120.034) (38.5396,-64.9741) (-108.247,75.6353) (-125.677,37.1601) (15.5126,-120.675) (66.4686,-112.32) (15.9906,99.6415) (100.223,-51.5978) (66.8989,-96.6344) (-21.4537,-50.6421) (74.4578,145.193) (43.2738,38.2364) (66.8618,28.3332) (33.3222,111.361) (97.4747,77.397) (115.077,8.43217) (131.672,-68.0295) (29.7185,66.2536) (-14.6654,86.62) (67.4768,21.2352) (28.9755,-24.9679) (-63.7555,-5.38172) (74.1753,102.304) (72.68,2.53465) (128.219,-87.2255) (-0.818211,43.6119) (104.561,72.0415) (-5.99702,63.9992) (-39.2719,-89.8857) (55.5256,-21.6856) (-17.0611,14.1589) (-43.3662,31.9101) (121.396,124.589) (30.9078,19.9933) (-66.5474,59.4794) (-108.683,63.7562) (101.062,75.7839) (172.715,-68.8279) (27.6909,68.3566) (85.1867,74.572) (-55.1558,102.423) (141.901,34.5719) (1.01679,43.1311) (121.813,-4.0494) (96.8871,-11.2725) (-31.7456,47.947) (61.6852,25.8966) (76.4597,141.126) (189.018,92.9217) (-5.75703,-80.1881) (11.0488,-98.6076) (-13.5272,-49.7995) (84.687,101.279) (153.496,138.687) (-2.47373,97.9213) (144.8,17.5669) (51.7125,-51.5192) (121.995,4.62877) (-22.0948,125.333) (17.7085,96.3693) (-30.2583,214.848) (95.6841,145.768) (19.9513,92.8312) (157.754,64.3912) (20.4366,32.2581) (-31.9416,13.4955) (-37.963,78.7192) (-26.5973,50.02) (-13.2289,171.578) (51.9101,134.505) (154.118,21.8159) (199.098,92.92) (70.0004,-47.5244) (-70.7391,-7.1506) (-19.1979,27.4254) (-87.3312,93.2118) (-48.9777,238.441) (-15.5186,155.017) (95.4532,208.859) (163.307,126.604) (251.687,141.94) (199.278,72.192) (149.159,18.687) (103.063,75.6708) (118.348,39.6997) (-13.3993,23.6241) (-63.4461,53.1057) (-79.4927,143.777) (-151.607,148.876) (-76.5259,207.178) (-95.9204,343.428) (0.603797,329.293) (-8.13722,294.206) (114.548,299.956) (153.948,389.482) (158.717,236.548) (189.957,332.329) (256.602,312.791) (372.036,306.227) (306.36,250.678) (409.575,289.46) (383.446,-15.1656) (338.771,129.18) (229.204,31.9695) (255.473,19.4566) (251.822,53.9353) (291.296,-58.086) (184.872,43.6746) (177.974,-50.0985) (126.891,76.0126) (100.131,39.5681) (58.588,23.9681) 
